headLR1,headFB1,backLR1,backFB1,lHipLR1,lHipFB1,rHipLR1,rHipFB1,lKnee1,rKnee1,headLR2,headFB2,backLR2,backFB2,lHipLR2,lHipFB2,rHipLR2,rHipFB2,lKnee2,rKnee2,headLR3,headFB3,backLR3,backFB3,lHipLR3,lHipFB3,rHipLR3,rHipFB3,lKnee3,rKnee3,GoodForm
2.4547815143946643,2.5915256840913483,1.7218229328130727,2.99255367492948,3.070632984255598,1.8176310636318709,3.0965352470276883,1.5729038758628417,2.855357229476159,2.780157676950269,2.5237908742457025,2.710986351427769,1.6249803508429257,3.0720337647845324,1.0339896463077358,1.486252011170684,1.3117511141487574,2.677554909477853,1.0574056717031437,1.119217113402983,2.527559788120193,2.5154430099726723,1.7998894040667492,2.9553343965557244,3.0631964891546923,1.8841750012531393,3.1112764375508934,1.5672698690721094,2.8813813524059153,2.700092445611082,1
2.527559788120193,2.5154430099726723,1.7998894040667492,2.9553343965557244,3.0631964891546923,1.8841750012531393,3.1112764375508934,1.5672698690721094,2.8813813524059153,2.700092445611082,2.533124898972994,2.6451531770455223,1.568801210752188,3.136601936289658,1.0815285663944438,1.5489978543107792,1.2815775075217946,2.6206899201695313,1.0770635291910708,1.0037043058029087,2.467750199755085,2.5284831273378736,1.8760990754693125,2.9918990239745376,3.114643410209094,1.8384100559014303,3.138844338080708,1.5889331070194914,2.8399649269054876,2.743914474172314,1
2.467750199755085,2.5284831273378736,1.8760990754693125,2.9918990239745376,3.114643410209094,1.8384100559014303,3.138844338080708,1.5889331070194914,2.8399649269054876,2.743914474172314,2.406003118397347,2.7157493712058343,1.627309890771113,3.0941835178241672,1.0557896090430667,1.5349762906236692,1.3578867998263195,2.771714453604695,1.055387134743033,1.1348508981954586,2.5282796730644406,2.513749475985888,2.029848987196178,3.007530591106655,3.081879066809058,1.8832456427772275,3.138632928648953,1.597016911294229,2.8903480047177434,2.734610495836931,1
2.5282796730644406,2.513749475985888,2.029848987196178,3.007530591106655,3.081879066809058,1.8832456427772275,3.138632928648953,1.597016911294229,2.8903480047177434,2.734610495836931,2.453456623765464,2.7224193038356637,1.63199599967589,3.0860895924188774,1.010644164467827,1.5227823421256763,1.30494412050933,2.6778794222104874,1.0304982663798024,1.089743719225034,2.5278965031034137,2.575550950171203,1.920820883526857,3.0031775087659747,3.096833734000466,1.8714103510674867,3.139616389108087,1.5752289822731347,2.883518898414775,2.7669816052414182,1
2.5980756578533293,2.5066878286997176,1.9180364820161655,3.007730926765561,3.033855019182302,1.8432063695711027,3.087429569093047,1.566636275331872,2.7653843724040965,2.7669544829346346,2.5832919945476096,2.7190289920165696,1.7008756060551822,3.117558414468238,1.0668165596272479,1.3221285057504302,1.4471369601034918,2.931014772540902,1.0479539229798562,1.162757140916515,2.5406891771867315,2.5381682655905813,2.020315060715536,3.020178841757129,3.0956307761722495,1.85924564741331,3.115751252884649,1.5528324874379495,2.8602408344254164,2.7779095618724923,1
2.5406891771867315,2.5381682655905813,2.020315060715536,3.020178841757129,3.0956307761722495,1.85924564741331,3.115751252884649,1.5528324874379495,2.8602408344254164,2.7779095618724923,2.6469562061462604,2.576301434851922,1.5756256058527627,3.1356242837245714,1.0894000516123663,1.633833077484069,1.2870195755780438,2.5911587422814275,1.0943896824304695,1.0603144351354885,2.57829069067591,2.4932493233750077,2.1113683700910437,3.0094499383589426,3.108363280068957,1.8891246459695565,3.104749550069769,1.5819413911793032,2.8689194008517385,2.7201018686322875,1
2.57829069067591,2.4932493233750077,2.1113683700910437,3.0094499383589426,3.108363280068957,1.8891246459695565,3.104749550069769,1.5819413911793032,2.8689194008517385,2.7201018686322875,2.629034735420693,2.6129203494683106,1.6116586801301922,3.137213226649171,1.1173406328425748,1.6041270286881333,1.323803611385971,2.6659966526481815,1.071567583810876,1.027973053808123,2.467669824757543,2.5680297672239716,1.7702329383917077,2.990458520817692,3.0728484639885973,1.8346504654877887,3.109527256016758,1.5816871374504284,2.851330316050399,2.782503646244374,1
2.467669824757543,2.5680297672239716,1.7702329383917077,2.990458520817692,3.0728484639885973,1.8346504654877887,3.109527256016758,1.5816871374504284,2.851330316050399,2.782503646244374,2.540149919069097,2.6877459805880544,1.6575840204467651,3.071296502752037,1.047747118958704,1.4253115679323312,1.3272781746085043,2.727492893002567,1.0144785721313558,1.0968154399803873,2.5855421894327373,2.528395028907056,2.0082755290746555,3.0087051104745615,3.1254366074941786,1.8641266357626347,3.1087274126174362,1.5904970879416516,2.854428932304951,2.7391959344002883,1
2.5855421894327373,2.528395028907056,2.0082755290746555,3.0087051104745615,3.1254366074941786,1.8641266357626347,3.1087274126174362,1.5904970879416516,2.854428932304951,2.7391959344002883,2.427441861354664,2.718806601651268,1.632999885800701,3.0750017006020234,1.0194485052583218,1.5936161514848586,1.2031287983540906,2.547723370841082,1.0172633822934152,0.9856063922289277,2.635868025173922,2.476193917591303,2.0904626895004994,2.9935512019344905,3.1315351075134226,1.9036239014970935,3.1190822167082826,1.5667132281817506,2.8737910087272995,2.760790399582156,1
2.6221926781592324,2.474955309505024,2.0122666221002095,2.999468200147172,3.0844001606781046,1.8574640797226118,3.132443474036549,1.5625450346529102,2.707057737134302,2.7668233723507574,2.4685038802768564,2.7141509908498356,1.679724511860928,3.106272253025555,1.203421345404609,1.5902208918070109,1.3552890427080821,2.757363270234574,1.1815549022189806,1.1389530516542623,2.5154771212350284,2.4728422710945344,1.9983649967414718,2.98727029900515,3.1302001299585362,1.8845619096615551,3.129365598163466,1.5649837561977953,2.8462449518793695,2.7552741650372288,1
2.5154771212350284,2.4728422710945344,1.9983649967414718,2.98727029900515,3.1302001299585362,1.8845619096615551,3.129365598163466,1.5649837561977953,2.8462449518793695,2.7552741650372288,2.3065392050260036,2.7206104640972897,1.5824768076301767,3.088466133746772,1.0468178089903124,1.664813254827042,1.314718615478371,2.738063713395705,1.0604829072936548,1.1314058238697355,2.571425231311499,2.4319511104316422,2.0186543295434363,2.9809586519477627,3.094016350380561,1.8831429480195556,3.0695673371491172,1.6058998918311136,2.9106976959945006,2.7234572876117604,1
2.571425231311499,2.4319511104316422,2.0186543295434363,2.9809586519477627,3.094016350380561,1.8831429480195556,3.0695673371491172,1.6058998918311136,2.9106976959945006,2.7234572876117604,2.4697733355437723,2.6451345585305823,1.5561737933681725,3.140075617017652,1.1080943013666382,1.5823224821120203,1.3948831728991713,2.789750181758053,1.1064868070733906,1.1283551867073283,2.629047025209539,2.4445389444589836,2.445322205654241,2.9846752880966294,3.087804257661517,1.9478987679984385,3.0704286677258414,1.5750216865508724,2.85552018925192,2.7411646902234095,1
2.629047025209539,2.4445389444589836,2.445322205654241,2.9846752880966294,3.087804257661517,1.9478987679984385,3.0704286677258414,1.5750216865508724,2.85552018925192,2.7411646902234095,2.4456744400691113,2.703110861180689,1.5987394025893358,3.1262909980866542,1.0355917096022083,1.4949779391418951,1.3803765357964204,2.7813451838634364,1.0258443962317898,1.1048458760308482,2.641593128707245,2.402560383584846,2.3459302252764807,2.992091389158389,3.121362708711062,1.934017678918064,3.0596818426943577,1.5811954711156633,2.8702301424417556,2.71889738148586,1
2.641593128707245,2.402560383584846,2.3459302252764807,2.992091389158389,3.121362708711062,1.934017678918064,3.0596818426943577,1.5811954711156633,2.8702301424417556,2.71889738148586,2.0865939426962408,2.7140434049819544,1.5838667260134411,3.0588732048424996,1.0873781520757326,1.584558416816816,1.3023136643151056,2.6779815756066734,1.0689222965468597,1.0923665529159698,2.625904430026187,2.411483183076995,2.284836464287355,2.987043723281008,3.0934150081406697,1.9208551279191475,3.0689690441629125,1.6078241299871894,2.839342330770158,2.743659998716051,1
2.595157671368249,2.4945568520412325,1.9981518880140445,3.000406526473275,3.0915371885280036,1.8705298198584792,3.138345897445054,1.5735036716980608,2.764199612967986,2.758027015306965,2.4159747148925397,2.72148984313822,1.6384916231100137,3.070907856563736,1.0259583446056333,1.426180372848216,1.3029230999967043,2.671653361138177,0.9957281402178138,1.0883730497239976,2.5930109473377865,2.505602913578265,2.0785965846749432,3.0048295820751405,3.120647851021168,1.8862338617869403,3.1334011678382674,1.5743067337517207,2.833530177039872,2.791803159284182,1
2.5930109473377865,2.505602913578265,2.0785965846749432,3.0048295820751405,3.120647851021168,1.8862338617869403,3.1334011678382674,1.5743067337517207,2.833530177039872,2.791803159284182,2.6089660189237334,2.635136992067583,1.6219026464745,3.0608207743807463,1.1639663019714424,1.60049625751108,1.2490246815019195,2.5858694055686176,1.1166344897059939,1.130428530850925,2.5884379670373834,2.4539146818899953,2.1857116422080782,2.974024985584487,3.129891581953602,1.933985757599521,3.126231825749944,1.531342742103931,2.8252590007918146,2.8021095266118285,1
2.5884379670373834,2.4539146818899953,2.1857116422080782,2.974024985584487,3.129891581953602,1.933985757599521,3.126231825749944,1.531342742103931,2.8252590007918146,2.8021095266118285,2.505315115989993,2.7076299863823543,1.5648791497366337,3.112720958348699,1.187076536566877,1.7350209647031376,1.4158941143080614,2.782552073738473,1.1388549949958744,1.1414847297619994,2.6698988642363237,2.401934121466552,2.204373269070758,2.954011346455087,3.1415917801224142,1.9494084241578338,3.124182446292292,1.5624954634044848,2.850099731824989,2.7714621912977737,1
2.6698988642363237,2.401934121466552,2.204373269070758,2.954011346455087,3.1415917801224142,1.9494084241578338,3.124182446292292,1.5624954634044848,2.850099731824989,2.7714621912977737,2.4133664849701253,2.709910085482875,1.5752495511945352,3.1396277506676027,1.1816328089333927,1.491332880206856,1.4692415981159646,2.956221854721347,1.0522512942894018,1.1273098023262773,2.6125190142717876,2.4552147007934804,2.043375974396318,2.970503989767505,3.137680569540521,1.9159487621028428,3.139001020892085,1.5362704584760887,2.834111614408411,2.7945932435869816,1
2.6125190142717876,2.4552147007934804,2.043375974396318,2.970503989767505,3.137680569540521,1.9159487621028428,3.139001020892085,1.5362704584760887,2.834111614408411,2.7945932435869816,2.362804399452439,2.692287647902569,1.6116984056588206,3.065431124411733,1.1471141658454505,1.6764318370677034,1.331678395899322,2.763451314985572,1.0840836569493428,1.1245135621734859,2.6604485749222633,2.401773783293296,2.270755320814369,2.9773754494302427,3.0983784208549676,1.9378685744979638,3.0862177035061293,1.5725357790585548,2.818070724475213,2.761856578259217,1
2.58277576141496,2.4364201056222137,1.969903504539208,2.9763916771062036,3.1247408630530464,1.8936195537226745,3.1339895860887474,1.5729095187090736,2.8492318183143466,2.7254539747302284,2.4726829454422017,2.7116765723541945,1.699403863658259,3.0651280164778636,1.1344315805944463,1.461608037236172,1.3139703393300852,2.785130627683188,1.05055479544066,1.111314790590677,2.5644669574538757,2.4248581355218994,2.199106516027216,2.9750262022870255,3.1039270944336987,1.9214811706711208,3.0728922533137024,1.5835218647002138,2.847876231052883,2.713847177607278,1
2.5644669574538757,2.4248581355218994,2.199106516027216,2.9750262022870255,3.1039270944336987,1.9214811706711208,3.0728922533137024,1.5835218647002138,2.847876231052883,2.713847177607278,2.451622777577874,2.6786610504577646,1.6128221905117233,3.139258745245597,1.0689976683014877,1.5520706465757204,1.3671512382807367,2.7924168908011264,1.03441723394837,1.0607118147124068,2.628224796876787,2.4427847253539605,2.125066504268741,2.968187462885609,3.1357918153802493,1.9248620114484423,3.1413456128134847,1.5904502719194833,2.8514964145795294,2.7450888794614547,1
2.628224796876787,2.4427847253539605,2.125066504268741,2.968187462885609,3.1357918153802493,1.9248620114484423,3.1413456128134847,1.5904502719194833,2.8514964145795294,2.7450888794614547,2.639552888083816,2.610468535870222,1.6641175123744663,3.140567114349047,1.2463593143060696,1.5338909666141434,1.4287226004273834,2.9231322175279737,1.1415646832002269,1.144127267286623,2.450270076858064,2.3958809680103785,2.3439094311208533,2.965369146847474,3.0900666890052033,1.9299024703624172,3.078631793451347,1.6016802587814767,2.8438238839276195,2.732560825851545,1
2.450270076858064,2.3958809680103785,2.3439094311208533,2.965369146847474,3.0900666890052033,1.9299024703624172,3.078631793451347,1.6016802587814767,2.8438238839276195,2.732560825851545,2.232161684983048,2.6612986793705136,1.5888704174902974,3.0552083834132238,1.1804278106767887,1.604978779718822,1.2946991288610852,2.713149381444193,1.158249484765414,1.1534094161361148,2.4878700065760193,2.457068621239048,1.990177390798618,2.966096707037462,3.118193600018458,1.9135723830687081,3.1018818613444408,1.6025013829075776,2.848841299862356,2.7435165950170086,1
2.5256224239972127,2.667305837403344,2.4342845060542633,3.1123194546543163,3.056954300260758,1.7457280004273592,3.0759644182671213,1.599686894913521,2.864116046018835,2.7161444525590213,2.5582774691413945,2.6490980811134253,1.543094162985354,3.1325686502238046,0.9534085113975956,1.8339831961093225,1.1970700554102502,2.4232586816990027,0.9801365515180389,0.9875756263911665,2.5021113363073475,2.7247926201358483,2.4818388268139184,3.1316878322886446,3.067706284286632,1.7218994920657498,3.025746087575111,1.641721137583067,2.8366980289218917,2.7182204045597453,1
2.5021113363073475,2.7247926201358483,2.4818388268139184,3.1316878322886446,3.067706284286632,1.7218994920657498,3.025746087575111,1.641721137583067,2.8366980289218917,2.7182204045597453,2.650539943150142,2.6089824105024317,1.6017154670105966,3.090017408159534,0.8903011674604964,1.7409637081733338,1.0969550275873885,2.3181173418856567,0.9536791394586163,0.9200904940786986,2.4674030643974354,2.717662380627783,2.3476323362492035,3.1343073968056605,3.081967734267812,1.6884798633193927,3.042346919536482,1.6702055348643756,2.8529339582365534,2.717681857564672,1
2.4674030643974354,2.717662380627783,2.3476323362492035,3.1343073968056605,3.081967734267812,1.6884798633193927,3.042346919536482,1.6702055348643756,2.8529339582365534,2.717681857564672,2.626667739760846,2.6163769282281413,1.5171571130771881,3.0825061595723966,1.1885770597063152,2.018185491589704,1.383328904902975,2.684926188052671,1.2036681390414898,1.1870421479506295,2.4680096808323326,2.717461747593228,2.4937305502353158,3.137175873952654,2.910991717157038,1.7235569206866486,2.86254563294778,1.7184840835081796,2.81791511162056,2.6372748575789133,1
2.4680096808323326,2.717461747593228,2.4937305502353158,3.137175873952654,2.910991717157038,1.7235569206866486,2.86254563294778,1.7184840835081796,2.81791511162056,2.6372748575789133,2.6764586398676045,2.5668514278625754,1.5377248137212962,3.1269298257343228,1.0031262656121127,1.8758660608693918,1.1478156338747163,2.4210765784011024,1.0177024717870213,0.9211182799512464,2.4879317426717544,2.6672158842900773,2.703201083881734,3.1398768190171396,3.0060817604493466,1.7207884550024886,3.0115277302441723,1.6669773799824306,2.846971089341743,2.700677643744268,1
2.590535783437976,2.6666288169636925,3.0120113139633373,3.0612865605170105,3.078862812556171,1.8823464514070118,2.7862005954358837,1.6582358942893909,2.836551734632299,2.594457306799187,2.50318466513638,2.650055777281762,1.5438564844038476,3.101080007309335,0.9792007266748866,1.5358389518685625,1.2490269272795753,2.5871221851226864,0.9612818125730431,1.0012895246385147,2.6173531345241607,2.5247853175891084,2.52035332912515,3.064079042540082,3.11741630751533,1.9050829617580511,2.9787141326566022,1.686592045778671,2.8757150019856783,2.679131567096459,1
2.6173531345241607,2.5247853175891084,2.52035332912515,3.064079042540082,3.11741630751533,1.9050829617580511,2.9787141326566022,1.686592045778671,2.8757150019856783,2.679131567096459,2.642967906073585,2.5970119147892103,1.5862275583836682,3.034127511963763,0.9144849644627385,1.3614687304244917,1.1336167513708837,2.4387844369814466,0.82164978578291,0.844882198465079,2.6184715216680994,2.4976073423857574,2.421046631301326,3.057199933981046,3.123063052080534,1.9211157525832543,3.011603989095024,1.6413388765906398,2.8631665102432096,2.717731736606221,1
2.6184715216680994,2.4976073423857574,2.421046631301326,3.057199933981046,3.123063052080534,1.9211157525832543,3.011603989095024,1.6413388765906398,2.8631665102432096,2.717731736606221,2.685190799576621,2.57257594849484,1.576940370196334,3.1109249314073573,0.9794597482041092,1.4223842750549331,1.1593372969215254,2.497691979539465,0.8558264791797772,0.8411847599006901,2.6201121026431404,2.53722048690722,2.360999224984065,3.0539718374985907,3.141580612243656,1.911975297910431,3.0504648404284596,1.6414978033703234,2.855555660136043,2.7307204226239192,1
2.6201121026431404,2.53722048690722,2.360999224984065,3.0539718374985907,3.141580612243656,1.911975297910431,3.0504648404284596,1.6414978033703234,2.855555660136043,2.7307204226239192,2.71836567277101,2.6315059602790685,1.5854068589195338,3.033940516085348,0.9662634508510372,1.2832771921297017,1.2594809293289846,2.5669947641260373,0.830591068164032,0.9267885278170669,2.581956174528904,2.5676037050120963,2.5571073756706943,3.041492103511623,3.073183958224827,1.9135225072582889,2.9641745090871723,1.6275233214485154,2.815211584916456,2.7069720974797677,1
