headLR1,headFB1,backLR1,backFB1,lShoulderFB1,lShoulderUD1,lHipLR1,lHipFB1,rShoulderFB1,rShoulderUD1,rHipLR1,rHipFB1,rElb1,rKnee1,headLR2,headFB2,backLR2,backFB2,lShoulderFB2,lShoulderUD2,lHipLR2,lHipFB2,rShoulderFB2,rShoulderUD2,rHipLR2,rHipFB2,rElb2,rKnee2,headLR3,headFB3,backLR3,backFB3,lShoulderFB3,lShoulderUD3,lHipLR3,lHipFB3,rShoulderFB3,rShoulderUD3,rHipLR3,rHipFB3,rElb3,rKnee3,GoodForm
2.633796794751039,2.399591937625194,2.03787709803579,2.9696374524410274,2.6813914956842457,1.3200591882342803,3.1170313939166645,1.9287996620717527,1.4832000869552593,0.12177302289686828,3.1147512609457935,1.5357464890434998,2.5421418525955315,2.817948386044831,2.5560581843973935,2.5860999486482066,1.6154296209151422,3.0636672842237584,2.3161911454228603,1.6625920088991992,1.090351145583048,1.5089106787824906,1.2504954027282997,1.7529813709911641,1.287089437011369,2.6893798185461857,2.3971819818803075,1.173000864303912,2.6045177482946,2.4292890254316006,2.0295671045104853,2.968739154802124,2.6589633599062013,1.295389016732444,3.1140320049329406,1.9105282179309446,1.4581154451081348,0.08502199487751928,3.1215248365918646,1.5340365801591913,2.496599267230441,2.782125159615126,1
2.6045177482946,2.4292890254316006,2.0295671045104853,2.968739154802124,2.6589633599062013,1.295389016732444,3.1140320049329406,1.9105282179309446,1.4581154451081348,0.08502199487751928,3.1215248365918646,1.5340365801591913,2.496599267230441,2.782125159615126,2.5257252417686473,2.5841079391908934,1.5873299390815292,3.093452854331427,2.4166375226040095,1.5822454146607299,1.290078234583655,1.4124588655183477,1.2435880343773997,1.5326016097334296,1.536705441932326,3.0741299440396466,2.445859328737118,1.4036475117648788,2.6011258057722504,2.460480185338708,2.0133544603118954,2.999548520682183,2.561620605850681,1.1415314702419797,3.122436085131452,1.8724787550495139,1.4199412442573542,0.024864109812022694,3.1127950122976498,1.5782112969812248,2.4839662141157044,2.7912760028743024,1
2.6011258057722504,2.460480185338708,2.0133544603118954,2.999548520682183,2.561620605850681,1.1415314702419797,3.122436085131452,1.8724787550495139,1.4199412442573542,0.024864109812022694,3.1127950122976498,1.5782112969812248,2.4839662141157044,2.7912760028743024,2.5632680126383143,2.5894710979574964,1.6095562370120866,3.051404593122049,2.252817260389849,1.556046528111108,1.1190869311468419,1.6303348490795826,1.2296260624622803,1.556713780814778,1.289349568658246,2.688944089724046,2.432118922284086,1.2015196047030603,2.6850736150115444,2.4098382760282355,2.1806960579495485,2.976691708142884,2.722500059129597,1.2741831528929306,3.1282763938182803,1.9295819622572274,1.4734579030352908,0.10711084853198151,3.0844626321324644,1.5336758488836257,2.540865714158559,2.8287244117064283,1
2.579832209693413,2.470895734984624,2.0429104162748777,2.9642017844672193,2.5746846492977826,1.2795912102097171,3.135610321785492,1.8894292268581256,1.4385448086830774,0.01440660255775328,3.1288711864160597,1.488306155682849,2.511989932587733,2.8096707933353913,2.729089819207913,2.489774604542236,1.559943446357478,3.122849263368928,2.296200862388517,1.6590288097737065,1.1706882584238676,1.7349853207228487,1.3273666314535635,1.6869767402492637,1.3030620588366566,2.645641641493728,2.370854694439007,1.1370241713794011,2.670091432315143,2.395959440621084,2.173512095274006,2.960943270141391,2.624602143451522,1.3141446512345547,3.114721764543768,1.888472818116807,1.4664206606347074,0.07226184954494842,3.1209084622513563,1.537902606265485,2.4935325349970014,2.788021828397567,1
2.670091432315143,2.395959440621084,2.173512095274006,2.960943270141391,2.624602143451522,1.3141446512345547,3.114721764543768,1.888472818116807,1.4664206606347074,0.07226184954494842,3.1209084622513563,1.537902606265485,2.4935325349970014,2.788021828397567,2.5433443555865716,2.639577565534204,1.647881934071567,3.090594814107836,2.3214775884566805,1.5907358252029609,1.1370331483900782,1.3319083080692582,1.201139275614639,1.4936218367522067,1.356919454709999,2.755115007301259,2.4345928337447464,1.0980556087458186,2.649635327443647,2.4044613975813705,2.139022307330796,2.980878615456184,2.5517301501689484,1.327424675321868,3.138464931428388,1.8943326563808762,1.4425039754368867,0.004807272786711507,3.1063233150036056,1.5366550059947186,2.5306321447367326,2.8015680128906917,1
2.649635327443647,2.4044613975813705,2.139022307330796,2.980878615456184,2.5517301501689484,1.327424675321868,3.138464931428388,1.8943326563808762,1.4425039754368867,0.004807272786711507,3.1063233150036056,1.5366550059947186,2.5306321447367326,2.8015680128906917,2.283553487665252,2.709472868569303,1.593383867103942,3.0239240393875426,2.391791685161063,1.7753533759836309,1.0816662653191413,1.4390006136368723,1.1455546396591816,1.423173553276975,1.2314853575505118,2.5391045587708465,2.3626368923651935,1.003583207329726,2.599687537712434,2.4217015702714964,2.257672077727978,2.979575195725084,2.7344228246823796,1.3291568197950732,3.0954843213285845,1.9088836279447212,1.4433518475455407,0.06473062122588426,3.131236597463857,1.5311488823539265,2.5273253284403205,2.8239763344013893,1
2.599687537712434,2.4217015702714964,2.257672077727978,2.979575195725084,2.7344228246823796,1.3291568197950732,3.0954843213285845,1.9088836279447212,1.4433518475455407,0.06473062122588426,3.131236597463857,1.5311488823539265,2.5273253284403205,2.8239763344013893,2.5609740989143113,2.6159014432147236,1.5808974947736283,3.1052098471433274,2.3367933173566158,1.6545744108575124,1.1730324598379664,1.4593202196809694,1.2135451609877896,1.5204009675341552,1.3759873282721622,2.7742934313541436,2.4562720411056276,1.1079028715813857,2.6480223275260957,2.4070373093787096,2.1453494567941647,2.9672518654390863,2.718054662389371,1.3361710097368202,3.1176885224033177,1.8975109044390355,1.4877422931643212,0.1429277703193295,3.101920577491947,1.5344754057016747,2.4808259556442374,2.8093475798358902,1
2.5516492671649424,2.477015144639809,1.8774096025475662,2.9999784124299875,2.464382306171054,1.2298098286208397,3.064934888243972,1.827979969703814,1.4084156860605987,0.05352595390388597,3.0832877252442548,1.538661525534064,2.4875703873622115,2.793416376080663,2.6100673588281254,2.6542640322150097,1.6662015143961857,3.1409104272385195,2.3640775824977776,1.6362201475140328,1.2732331045054401,1.706604641631552,1.1808076074151288,1.6277372861082873,1.378449751492798,2.7778977294485854,2.4464243700925126,1.1710172882191878,2.5861321730197298,2.467723299721717,2.045914936546432,2.993949690875235,2.5546364686342784,1.2446337979952515,3.105583172782339,1.8572231572067397,1.4383112715285518,0.053512154313877375,3.089834961319928,1.4957623029954499,2.477326224521989,2.781001644371623,1
2.5861321730197298,2.467723299721717,2.045914936546432,2.993949690875235,2.5546364686342784,1.2446337979952515,3.105583172782339,1.8572231572067397,1.4383112715285518,0.053512154313877375,3.089834961319928,1.4957623029954499,2.477326224521989,2.781001644371623,2.5402534468072666,2.6542927933289064,1.6500879387791336,3.1057511306101304,2.318856601904828,1.5676715277654742,1.0906316604720452,1.3950002591527564,1.1993365435967582,1.6499630839983923,1.3348626084067539,2.720600006063302,2.451743333693421,1.0855860764158187,2.501749596427758,2.5161353414425083,1.8336853285039025,2.9850107619536663,2.5024990881839715,1.2034474087450595,3.080956633531366,1.8075394925777748,1.339099332003192,0.17296576547605183,3.116879312646117,1.5488160432324054,2.4669197477996825,2.7664445155630215,1
2.501749596427758,2.5161353414425083,1.8336853285039025,2.9850107619536663,2.5024990881839715,1.2034474087450595,3.080956633531366,1.8075394925777748,1.339099332003192,0.17296576547605183,3.116879312646117,1.5488160432324054,2.4669197477996825,2.7664445155630215,2.5079869628184253,2.700539196298402,1.6591902099229654,3.0773817925566034,2.369873971085046,1.6255459707473316,1.0558047482337702,1.3439228295651544,1.142827578819627,1.566484729570507,1.301530991661156,2.6825495824144174,2.470196553294219,1.0250722069134033,2.5293869421779,2.4903004010971332,1.8087051955035531,2.986415668728686,2.6074114042350325,1.2444319333775573,3.0544943622378193,1.8154652775223663,1.3665435975437252,0.09931688959246633,3.1125493481987836,1.5671212423815724,2.5138137145341037,2.748053423458697,1
2.5293869421779,2.4903004010971332,1.8087051955035531,2.986415668728686,2.6074114042350325,1.2444319333775573,3.0544943622378193,1.8154652775223663,1.3665435975437252,0.09931688959246633,3.1125493481987836,1.5671212423815724,2.5138137145341037,2.748053423458697,2.5786456351526628,2.5900706942299854,1.5791242485283223,3.1201259364898144,2.366270853073007,1.5887364899964933,1.1228075739675643,1.6215326394016945,1.1757437688463093,1.6069467706058969,1.2470626731748662,2.605971141401245,2.4269137222813884,1.0503865085452568,2.5596669225557855,2.5424619925973557,2.120817879793902,2.996196965225577,2.4117680153678656,1.1721844654788958,3.1239975844878596,1.8500501677413541,1.3566539097807506,0.13443465784392397,3.138301661164152,1.4999852853615363,2.4997092287967675,2.774478112777048,1
2.614975960707846,2.4471423415806504,1.953600241129751,2.982706243981314,2.582028270942412,1.1606889609136806,3.0908007334016343,1.8332398530424316,1.4584449484798576,0.11314326025163869,3.0270921634895496,1.5271413927093311,2.5624528510619675,2.8613816625423287,2.683958595373027,2.5772891296043703,1.6188395313624822,3.090348139814315,2.2692563491470388,1.5700291864049962,1.2013625132325931,1.4774886625684902,1.303465472543426,1.789323813925044,1.264820349246806,2.556034135825053,2.3958199164267655,1.1521025150763506,2.483736527483353,2.5866271399976952,1.9153268718410579,2.9021943164441835,2.39522775333041,1.2536839612984307,3.1217208840659314,1.8651340097422435,1.3207628752690581,0.43007115295942155,3.1002899032038727,1.4210328405233275,2.6289310082851745,2.8313933546928176,1
2.483736527483353,2.5866271399976952,1.9153268718410579,2.9021943164441835,2.39522775333041,1.2536839612984307,3.1217208840659314,1.8651340097422435,1.3207628752690581,0.43007115295942155,3.1002899032038727,1.4210328405233275,2.6289310082851745,2.8313933546928176,2.6885125023074066,2.557283099823418,1.6383519525718888,3.1280156111502264,2.3439928531689143,1.6873693066521365,1.1923890593770787,1.5780079528794737,1.242829565354866,1.7669086922601802,1.2598640440897093,2.523803276090014,2.399593792980379,1.0559177022833652,2.4130826439611015,2.553599471024883,1.7176832564891416,2.970514264652463,2.3982756129445244,1.2563320755017324,3.0898070375686313,1.8241639995781729,1.362225336330954,0.17391651647127176,3.103770808737335,1.5582125148706676,2.489026374978957,2.821592293358398,1
2.4130826439611015,2.553599471024883,1.7176832564891416,2.970514264652463,2.3982756129445244,1.2563320755017324,3.0898070375686313,1.8241639995781729,1.362225336330954,0.17391651647127176,3.103770808737335,1.5582125148706676,2.489026374978957,2.821592293358398,2.834447046882927,2.5308262265769264,1.666861006016692,3.121298551023744,2.218340276102016,1.5568156758560427,1.2906289004292222,1.7032339146256492,1.3591692392542856,2.064343059723823,1.2656633841422533,2.5612641229117568,2.414655030009484,1.118528467801111,2.5697285579198885,2.5043608510446553,1.9795963884847156,3.00739587538172,2.5791763491304827,1.2158653228670624,3.073856444902308,1.8615079139472723,1.400665142389578,0.03933706664095901,3.1076457501296963,1.5733493022995984,2.528286003457704,2.8182405998136986,1
2.5697285579198885,2.5043608510446553,1.9795963884847156,3.00739587538172,2.5791763491304827,1.2158653228670624,3.073856444902308,1.8615079139472723,1.400665142389578,0.03933706664095901,3.1076457501296963,1.5733493022995984,2.528286003457704,2.8182405998136986,2.794602021278727,2.538027097678057,1.6345312967474013,3.1091346526069024,2.306071218535291,1.5845547894259597,1.2136887942493004,1.6386861019704264,1.239008508597212,1.613770267264623,1.297508678672327,2.5887823374732735,2.4576146603042606,1.0501325884497572,2.719102091649267,2.433544001951472,2.281229596130451,2.9774074490063187,2.3380432602041896,1.278455132663223,3.106568123642471,1.8842314381581013,1.486662356911034,0.12055436844312234,3.0925040970462887,1.5246252502492568,2.4993884338538295,2.7796458413761918,1
2.719102091649267,2.433544001951472,2.281229596130451,2.9774074490063187,2.3380432602041896,1.278455132663223,3.106568123642471,1.8842314381581013,1.486662356911034,0.12055436844312234,3.0925040970462887,1.5246252502492568,2.4993884338538295,2.7796458413761918,2.611578289020069,2.626141852120416,1.6705599611861075,3.061518510131006,2.3752094217268125,1.626313796981003,1.2071995286320205,1.469071795165481,1.1611151726968767,1.6859141017008503,1.3756431160866331,2.7959526332650237,2.475499534482946,1.163564293786885,2.631784348488542,2.423835940523715,2.126989679317644,3.0027714082663435,2.671731584156283,1.277924456250683,3.122316805206956,1.8846750687827956,1.4367651631404696,0.03511501453950031,3.1114330485334882,1.5560501295286524,2.507690982724449,2.776167456595873,1
2.4547815143946643,2.5915256840913483,1.7218229328130727,2.99255367492948,2.4627606973202925,1.1637783952665617,3.070632984255598,1.8176310636318709,1.3375021371696796,0.2070477788291013,3.0965352470276883,1.5729038758628417,2.4757741201435493,2.780157676950269,2.5237908742457025,2.710986351427769,1.6249803508429257,3.0720337647845324,2.2835776323276753,1.549080766038764,1.0339896463077358,1.486252011170684,1.220170771473786,1.6414607392670049,1.3117511141487574,2.677554909477853,2.3799315211105787,1.119217113402983,2.527559788120193,2.5154430099726723,1.7998894040667492,2.9553343965557244,2.692223922287097,1.2131039782890134,3.0631964891546923,1.8841750012531393,1.4392415732462776,0.06957316221575326,3.1112764375508934,1.5672698690721094,2.5036789190288204,2.700092445611082,1
2.527559788120193,2.5154430099726723,1.7998894040667492,2.9553343965557244,2.692223922287097,1.2131039782890134,3.0631964891546923,1.8841750012531393,1.4392415732462776,0.06957316221575326,3.1112764375508934,1.5672698690721094,2.5036789190288204,2.700092445611082,2.533124898972994,2.6451531770455223,1.568801210752188,3.136601936289658,2.3323376566240572,1.568940586793722,1.0815285663944438,1.5489978543107792,1.193924898495057,1.5112134488797233,1.2815775075217946,2.6206899201695313,2.4134978813062062,1.0037043058029087,2.467750199755085,2.5284831273378736,1.8760990754693125,2.9918990239745376,2.5427824702359283,1.221308706774008,3.114643410209094,1.8384100559014303,1.308367499451164,0.2591830536079443,3.138844338080708,1.5889331070194914,2.457195293355573,2.743914474172314,1
2.467750199755085,2.5284831273378736,1.8760990754693125,2.9918990239745376,2.5427824702359283,1.221308706774008,3.114643410209094,1.8384100559014303,1.308367499451164,0.2591830536079443,3.138844338080708,1.5889331070194914,2.457195293355573,2.743914474172314,2.406003118397347,2.7157493712058343,1.627309890771113,3.0941835178241672,2.3934325477845695,1.6080400548518652,1.0557896090430667,1.5349762906236692,1.1248219539088518,1.4971315070278406,1.3578867998263195,2.771714453604695,2.3730966400307834,1.1348508981954586,2.5282796730644406,2.513749475985888,2.029848987196178,3.007530591106655,2.6449603672130095,1.2412759182749742,3.081879066809058,1.8832456427772275,1.3781857174976564,0.025042617226081282,3.138632928648953,1.597016911294229,2.460650985029711,2.734610495836931,1
2.5282796730644406,2.513749475985888,2.029848987196178,3.007530591106655,2.6449603672130095,1.2412759182749742,3.081879066809058,1.8832456427772275,1.3781857174976564,0.025042617226081282,3.138632928648953,1.597016911294229,2.460650985029711,2.734610495836931,2.453456623765464,2.7224193038356637,1.63199599967589,3.0860895924188774,2.3787195727135346,1.6153904437106203,1.010644164467827,1.5227823421256763,1.1596482468290952,1.45100694155889,1.30494412050933,2.6778794222104874,2.4465063647641703,1.089743719225034,2.5278965031034137,2.575550950171203,1.920820883526857,3.0031775087659747,2.447431937153645,1.1049111441105803,3.096833734000466,1.8714103510674867,1.28539360678813,0.21063338050650057,3.139616389108087,1.5752289822731347,2.405940452110925,2.7669816052414182,1
2.5406891771867315,2.5381682655905813,2.020315060715536,3.020178841757129,2.4253441508035705,1.1603638010641575,3.0956307761722495,1.85924564741331,1.3573361527407128,0.12524241251482957,3.115751252884649,1.5528324874379495,2.4615965457623683,2.7779095618724923,2.6469562061462604,2.576301434851922,1.5756256058527627,3.1356242837245714,2.302574799804586,1.6469187180229363,1.0894000516123663,1.633833077484069,1.2504332295520764,1.4623767393306206,1.2870195755780438,2.5911587422814275,2.4095129143478586,1.0603144351354885,2.57829069067591,2.4932493233750077,2.1113683700910437,3.0094499383589426,2.54812779924047,1.2464443786773236,3.108363280068957,1.8891246459695565,1.3753864104875761,0.08956337880361669,3.104749550069769,1.5819413911793032,2.474338542113696,2.7201018686322875,1
2.57829069067591,2.4932493233750077,2.1113683700910437,3.0094499383589426,2.54812779924047,1.2464443786773236,3.108363280068957,1.8891246459695565,1.3753864104875761,0.08956337880361669,3.104749550069769,1.5819413911793032,2.474338542113696,2.7201018686322875,2.629034735420693,2.6129203494683106,1.6116586801301922,3.137213226649171,2.3450840529931183,1.5780253465054142,1.1173406328425748,1.6041270286881333,1.1850712084759543,1.3589529348685143,1.323803611385971,2.6659966526481815,2.4441470387239765,1.027973053808123,2.467669824757543,2.5680297672239716,1.7702329383917077,2.990458520817692,2.6113096260254443,1.2555328719112369,3.0728484639885973,1.8346504654877887,1.3429486779552557,0.2382622288529134,3.109527256016758,1.5816871374504284,2.525510510406326,2.782503646244374,1
2.467669824757543,2.5680297672239716,1.7702329383917077,2.990458520817692,2.6113096260254443,1.2555328719112369,3.0728484639885973,1.8346504654877887,1.3429486779552557,0.2382622288529134,3.109527256016758,1.5816871374504284,2.525510510406326,2.782503646244374,2.540149919069097,2.6877459805880544,1.6575840204467651,3.071296502752037,2.367980546601471,1.5593954141484094,1.047747118958704,1.4253115679323312,1.1324119642739423,1.4593680935896365,1.3272781746085043,2.727492893002567,2.4922136903083123,1.0968154399803873,2.5855421894327373,2.528395028907056,2.0082755290746555,3.0087051104745615,2.3977992170439815,1.1813746367803792,3.1254366074941786,1.8641266357626347,1.400512366258085,0.010938657063515341,3.1087274126174362,1.5904970879416516,2.4633597104331146,2.7391959344002883,1
2.5855421894327373,2.528395028907056,2.0082755290746555,3.0087051104745615,2.3977992170439815,1.1813746367803792,3.1254366074941786,1.8641266357626347,1.400512366258085,0.010938657063515341,3.1087274126174362,1.5904970879416516,2.4633597104331146,2.7391959344002883,2.427441861354664,2.718806601651268,1.632999885800701,3.0750017006020234,2.3655781747273847,1.6439545914273448,1.0194485052583218,1.5936161514848586,1.1801680294939922,1.3812171275365401,1.2031287983540906,2.547723370841082,2.4309689236002177,0.9856063922289277,2.635868025173922,2.476193917591303,2.0904626895004994,2.9935512019344905,2.5127899999275964,1.2842984247506635,3.1315351075134226,1.9036239014970935,1.4255143359439137,0.02223274219439701,3.1190822167082826,1.5667132281817506,2.470677950023177,2.760790399582156,1
2.5154771212350284,2.4728422710945344,1.9983649967414718,2.98727029900515,2.6165274893432846,1.279181341497058,3.1302001299585362,1.8845619096615551,1.3909007186024074,0.10020986263404948,3.129365598163466,1.5649837561977953,2.4930298888025217,2.7552741650372288,2.3065392050260036,2.7206104640972897,1.5824768076301767,3.088466133746772,2.3972350632378543,1.5464895300469426,1.0468178089903124,1.664813254827042,1.1739461307134404,1.3324120366275376,1.314718615478371,2.738063713395705,2.384472361710629,1.1314058238697355,2.571425231311499,2.4319511104316422,2.0186543295434363,2.9809586519477627,2.642295873815705,1.2932054791753358,3.094016350380561,1.8831429480195556,1.369662884270834,0.05698176801411065,3.0695673371491172,1.6058998918311136,2.467137657548764,2.7234572876117604,1
